hour,day,month,name,price,distance,temperature,apparentTemperature,precipIntensity,precipProbability,humidity,windSpeed,windGust,visibility,dewPoint,pressure,cloudCover,uvIndex,ozone
11,13,12,UberPool,9.0,1.34,20.42,15.44,0.0,0.0,0.64,3.48,3.48,9.917,10.29,1032.12,0.37,0,328.9
11,17,12,WAV,7.0,0.55,34.87,28.73,0.0023,0.16,0.93,7.37,8.18,8.275,32.99,1004.23,1.0,0,326.2
20,13,12,UberX,7.0,0.55,33.15,30.6,0.0,0.0,0.57,3.02,3.02,9.956,19.51,1033.96,0.81,0,330.1
16,16,12,UberPool,7.5,0.55,42.42,37.83,0.0036,0.29,0.75,7.41,8.54,9.607999999999999,35.13,1018.69,1.0,1,326.7
6,29,11,Black,15.0,0.55,38.74,32.35,0.0,0.0,0.69,9.42,13.28,9.972000000000001,29.33,1000.05,0.82,0,344.6
4,13,12,Black SUV,27.5,0.55,23.19,17.99,0.0,0.0,0.46,3.94,3.94,10.0,5.3,1027.36,0.0,0,328.2
1,29,11,UberXL,9.0,0.55,38.42,32.45,0.0,0.0,0.72,8.41,11.54,9.915,30.3,996.92,0.77,0,349.9
5,16,12,Black SUV,38.5,4.1,40.3,36.8,0.0,0.0,0.7,5.04,6.98,10.0,31.32,1024.05,0.0,0,296.0
13,27,11,UberX,13.5,4.1,44.94,42.13,0.006999999999999999,0.61,0.94,5.23,5.23,3.2310000000000003,43.32,988.09,1.0,0,322.8
23,29,11,WAV,13.5,4.1,40.29,34.73,0.0,0.0,0.59,8.43,13.46,9.936,27.29,1010.12,0.22,0,300.1
22,27,11,Black,30.5,4.1,40.88,35.55,0.0,0.0,0.68,8.21,12.35,10.0,31.21,991.29,0.28,0,307.6
12,1,12,UberPool,12.0,4.1,32.07,27.22,0.0,0.0,0.79,4.94,4.94,9.712,26.45,1021.71,0.37,0,279.6
19,27,11,UberXL,20.5,4.1,42.95,37.54,0.0,0.0,0.72,9.42,13.8,10.0,34.56,990.25,0.81,0,313.6
19,29,11,UberX,10.5,2.73,43.49,37.19,0.0,0.0,0.52,12.13,19.97,9.796,26.83,1007.12,0.53,0,309.7
15,16,12,UberPool,8.5,2.73,42.25,37.39,0.0,0.0,0.74,7.86,8.19,9.169,34.39,1020.18,1.0,1,324.2
13,27,11,Black SUV,34.0,2.73,44.94,42.13,0.006999999999999999,0.61,0.94,5.23,5.23,3.2310000000000003,43.32,988.09,1.0,0,322.8
17,18,12,UberXL,15.0,2.48,30.78,20.93,0.0,0.0,0.4,12.73,22.33,10.0,9.15,1010.6,0.0,1,377.1
23,28,11,UberPool,9.0,2.48,39.35,33.0,0.0,0.0,0.69,9.63,14.39,10.0,29.86,995.3,1.0,0,355.0
23,28,11,WAV,9.0,2.48,39.35,33.0,0.0,0.0,0.69,9.63,14.39,10.0,29.86,995.3,1.0,0,355.0
3,18,12,Black,19.5,2.48,37.26,32.04,0.0,0.0,0.69,6.67,11.38,9.842,28.1,1001.11,0.95,0,365.1
1,3,12,UberX,9.0,2.48,47.93,47.93,0.0,0.0,0.95,2.7,3.62,4.315,46.66,1002.81,1.0,0,288.1
19,15,12,Black SUV,29.5,2.48,53.1,53.1,0.0,0.0,0.65,3.13,4.03,9.509,41.47,1020.67,0.1,0,301.7
2,4,12,UberXL,12.0,0.91,45.12,40.99,0.0,0.0,0.63,7.64,9.95,9.945,33.14,1002.57,0.48,0,329.7
0,1,12,UberX,7.0,0.91,38.72,36.65,0.0,0.0,0.64,3.23,3.53,9.725,27.43,1017.51,1.0,0,288.7
17,27,11,Black SUV,26.0,0.91,41.34,34.55,0.0,0.0,0.78,11.92,15.18,9.83,34.98,990.16,0.99,1,323.9
21,3,12,WAV,7.0,0.91,50.43,50.43,0.0,0.0,0.5,7.21,10.33,9.972000000000001,32.42,1000.65,0.33,0,317.9
7,14,12,Black,16.0,0.91,29.22,29.22,0.0,0.0,0.74,1.03,2.33,9.706,22.12,1035.42,1.0,0,298.1
3,18,12,UberPool,7.5,0.91,37.26,32.04,0.0,0.0,0.69,6.67,11.38,9.842,28.1,1001.11,0.95,0,365.1
12,13,12,Black,20.5,2.62,20.01,15.11,0.0,0.0,0.65,3.39,3.39,9.968,9.98,1032.46,0.41,0,329.2
18,29,11,Black SUV,27.5,2.62,43.65,37.25,0.0,0.0,0.52,12.55,23.67,9.92,27.12,1006.54,0.35,1,313.5
3,15,12,WAV,9.5,2.62,42.85,40.01,0.0,0.0,0.92,4.73,6.52,7.769,40.77,1024.64,1.0,0,295.1
19,15,12,UberPool,9.0,2.62,53.1,53.1,0.0,0.0,0.65,3.13,4.03,9.509,41.47,1020.67,0.1,0,301.7
1,28,11,UberXL,16.0,2.62,38.33,32.93,0.0,0.0,0.75,7.33,7.33,10.0,31.1,992.28,0.03,0,315.7
4,18,12,UberX,9.5,2.62,37.21,31.9,0.0,0.0,0.69,6.79,11.31,9.732000000000001,28.04,1000.92,1.0,0,365.2
3,17,12,WAV,10.5,2.66,40.45,34.66,0.0591,1.0,0.91,8.96,15.7,2.9939999999999998,37.95,1009.25,1.0,0,324.4
12,28,11,UberX,10.5,2.66,36.53,32.06,0.0,0.0,0.71,5.42,6.95,9.974,28.14,991.36,0.54,0,347.5
13,1,12,UberXL,16.0,2.66,35.95,30.89,0.0,0.0,0.72,6.06,6.35,9.874,27.65,1022.26,0.54,1,280.0
19,30,11,Black,21.5,2.66,41.53,39.66,0.0,0.0,0.55,3.41,3.46,9.975,26.57,1016.07,1.0,1,274.1
18,28,11,Black SUV,28.5,2.66,40.92,35.13,0.0,0.0,0.64,9.21,15.03,10.0,29.57,991.21,1.0,1,353.1
21,15,12,UberPool,,2.66,49.65,47.56,0.0,0.0,0.63,5.44,5.44,9.597999999999999,37.69,1021.34,0.25,0,302.2
21,16,12,UberX,9.5,2.14,42.84,37.91,0.0,0.0,0.72,8.28,10.42,9.857999999999999,34.27,1014.2,0.92,0,322.1
18,27,11,Black,19.5,2.14,41.82,36.1,0.0,0.0,0.73,9.51,15.95,9.991,33.78,990.2,0.92,1,316.3
23,28,11,UberXL,15.0,2.14,39.35,33.0,0.0,0.0,0.69,9.63,14.39,10.0,29.86,995.3,1.0,0,355.0
13,29,11,UberPool,10.0,2.14,40.29,34.72,0.0,0.0,0.6,8.44,12.52,9.997,27.46,1005.85,0.12,0,335.5
12,27,11,Black SUV,30.5,2.14,46.3,44.19,0.0288,0.94,0.91,4.54,4.54,3.295,43.94,988.29,1.0,0,314.0
21,17,12,WAV,9.5,2.14,40.47,35.92,0.0,0.0,0.71,6.64,7.91,9.77,31.95,999.95,0.76,0,354.4
6,27,11,UberPool,5.5,1.03,43.03,36.79,0.0674,1.0,0.93,11.62,12.67,2.642,41.15,996.34,1.0,0,286.9
19,17,12,Black SUV,27.5,1.03,40.78,36.05,0.0,0.0,0.69,7.06,9.44,9.972999999999999,31.55,999.84,0.89,0,344.9
6,27,11,UberX,7.5,1.03,43.03,36.79,0.0674,1.0,0.93,11.62,12.67,2.642,41.15,996.34,1.0,0,286.9
16,27,11,UberXL,17.5,2.67,41.0,34.42,0.0,0.0,0.83,11.16,17.48,9.285,36.27,989.5,1.0,1,333.5
0,3,12,Black,26.0,2.67,48.45,48.45,0.0,0.0,0.95,2.74,3.14,6.638999999999999,47.14,1002.76,1.0,0,287.9
2,10,12,Black SUV,34.0,2.67,29.05,24.17,0.0,0.0,0.57,4.46,5.75,10.0,15.74,1020.93,0.0,0,307.3
23,28,11,UberPool,9.5,2.67,39.35,33.0,0.0,0.0,0.69,9.63,14.39,10.0,29.86,995.3,1.0,0,355.0
9,14,12,UberX,12.0,2.67,27.77,27.77,0.0,0.0,0.8,2.59,3.4,9.607999999999999,22.42,1033.6,0.2,0,296.0
23,2,12,WAV,12.0,2.67,48.83,48.83,0.0,0.0,0.96,2.83,2.98,7.79,47.81,1002.81,1.0,0,287.3
8,13,12,WAV,9.5,3.3,18.97,13.84,0.0,0.0,0.65,3.44,3.44,9.67,9.15,1030.07,0.02,0,326.5
23,14,12,Black SUV,23.0,1.34,41.43,39.23,0.0,0.0,0.79,3.73,3.73,9.716000000000001,35.45,1028.05,0.82,0,290.8
14,29,11,WAV,8.5,1.34,41.39,36.08,0.0,0.0,0.58,8.41,15.95,9.994,27.59,1006.23,0.22,1,331.8
17,26,11,UberX,8.5,1.34,45.83,43.88,0.001,0.12,0.88,4.22,5.17,8.104,42.51,1012.59,1.0,1,294.0
2,1,12,UberXL,11.5,1.34,36.89,34.35,0.0,0.0,0.71,3.41,4.58,9.884,28.43,1018.23,0.97,0,290.5
18,30,11,Black,15.0,1.34,41.09,39.09,0.0,0.0,0.57,3.48,3.48,10.0,26.98,1015.98,0.98,1,273.0
18,14,12,UberPool,6.5,1.34,45.82,43.61,0.0,0.0,0.51,4.57,4.57,9.898,28.63,1029.95,0.56,1,288.5
14,1,12,UberX,12.0,4.44,36.99,32.27,0.0,0.0,0.68,5.87,6.26,9.91,27.53,1022.32,0.44,1,280.1
19,28,11,Black,28.5,4.44,41.47,35.66,0.0,0.0,0.63,9.54,14.86,10.0,29.72,991.85,1.0,0,354.2
1,2,12,UberPool,11.0,4.44,35.52,35.52,0.0,0.0,0.82,1.85,2.37,9.846,30.46,1023.52,0.12,0,274.6
10,28,11,WAV,12.0,4.44,34.4,29.99,0.0,0.0,0.78,4.89,7.74,9.899,28.39,991.05,0.48,0,344.7
11,27,11,UberXL,21.0,4.44,46.23,43.49,0.0488,1.0,0.92,5.47,5.47,3.5639999999999996,44.14,988.85,1.0,0,305.5
21,28,11,Black SUV,36.0,4.44,41.35,35.62,0.0,0.0,0.6,9.29,11.6,10.0,28.39,993.87,1.0,0,355.2
1,14,12,WAV,12.5,2.7,30.64,30.64,0.0,0.0,0.65,2.4,3.33,10.0,20.26,1035.14,0.93,0,324.9
6,27,11,UberPool,12.0,2.7,43.03,36.79,0.0674,1.0,0.93,11.62,12.67,2.642,41.15,996.34,1.0,0,286.9
6,14,12,Black SUV,31.5,2.7,29.63,29.63,0.0,0.0,0.74,1.1,2.49,9.716000000000001,22.41,1035.55,0.77,0,299.1
8,30,11,UberXL,22.0,2.7,30.09,30.09,0.0,0.0,0.85,2.25,2.25,9.863999999999999,26.24,1014.8,0.0,0,285.2
13,28,11,Black,24.0,2.7,35.98,31.03,0.0,0.0,0.7,5.92,5.92,9.843,27.26,991.62,0.44,0,348.0
19,14,12,UberX,12.5,2.7,45.82,43.92,0.0,0.0,0.53,4.16,4.16,9.874,29.78,1029.37,0.39,0,289.0
22,15,12,UberXL,12.5,1.23,46.91,44.41,0.0,0.0,0.64,5.28,8.98,9.963,35.48,1022.43,0.23,0,300.0
19,28,11,Black SUV,26.0,1.23,41.47,35.66,0.0,0.0,0.63,9.54,14.86,10.0,29.72,991.85,1.0,0,354.2
3,18,12,Black,17.0,1.23,37.26,32.04,0.0,0.0,0.69,6.67,11.38,9.842,28.1,1001.11,0.95,0,365.1
12,13,12,UberX,7.5,1.23,20.01,15.11,0.0,0.0,0.65,3.39,3.39,9.968,9.98,1032.46,0.41,0,329.2
4,29,11,WAV,7.5,1.23,38.18,32.09,0.0,0.0,0.7,8.52,9.67,10.0,29.13,998.75,0.59,0,346.7
8,15,12,UberPool,6.5,1.23,46.81,44.67,0.0,0.0,0.89,4.71,7.85,10.0,43.87,1021.94,0.89,0,296.8
14,15,12,UberX,7.0,1.5,47.95,46.74,0.0013,0.02,0.88,3.7,5.1,9.707,44.71,1022.57,0.99,1,298.6
6,29,11,Black SUV,26.5,1.5,38.74,32.35,0.0,0.0,0.69,9.42,13.28,9.972000000000001,29.33,1000.05,0.82,0,344.6
16,30,11,UberPool,6.5,1.5,40.13,38.0,0.0,0.0,0.62,3.46,4.47,9.92,27.99,1016.84,0.12,2,269.9
22,1,12,WAV,7.0,1.5,37.93,37.93,0.0,0.0,0.71,2.29,2.92,9.724,29.32,1023.38,0.43,0,271.2
4,29,11,UberXL,11.5,1.5,38.18,32.09,0.0,0.0,0.7,8.52,9.67,10.0,29.13,998.75,0.59,0,346.7
12,16,12,Black,16.5,1.5,41.09,36.6,0.0,0.0,0.71,6.75,8.45,10.0,32.52,1022.31,1.0,0,320.0
12,28,11,Black SUV,32.5,2.82,36.53,32.06,0.0,0.0,0.71,5.42,6.95,9.974,28.14,991.36,0.54,0,347.5
21,1,12,UberPool,9.5,2.82,40.2,38.55,0.0,0.0,0.65,3.03,3.03,9.454,29.53,1023.13,0.54,0,271.9
3,14,12,UberX,9.5,2.82,31.57,31.57,0.0,0.0,0.69,1.35,2.01,10.0,22.45,1035.0,1.0,0,316.3
21,16,12,UberXL,15.0,2.82,42.84,37.91,0.0,0.0,0.72,8.28,10.42,9.857999999999999,34.27,1014.2,,0,322.1
7,15,12,WAV,9.5,2.82,46.66,44.16,0.0,0.0,0.91,5.21,7.94,10.0,44.19,1022.09,0.87,0,297.5
12,17,12,Black,21.5,2.82,35.01,29.04,0.0009,0.03,0.92,7.13,7.85,8.468,32.88,1004.18,1.0,0,325.5
12,30,11,Black,22.0,2.84,29.39,29.39,0.0,0.0,0.85,2.51,3.84,9.95,25.56,1016.59,0.0,0,279.5
21,29,11,WAV,9.5,2.84,41.97,36.09,0.0,0.0,0.55,10.0,15.17,9.783999999999999,26.82,1008.97,0.31,0,305.7
7,18,12,UberX,10.5,1.91,31.71,22.64,0.0025,0.17,0.61,11.52,20.61,7.1129999999999995,19.98,1002.33,0.99,0,362.8
22,28,11,Black,18.0,1.91,40.43,34.59,0.0,0.0,0.64,9.08,12.72,10.0,29.27,994.99,1.0,0,354.8
16,27,11,UberPool,9.5,1.91,41.0,34.42,0.0,0.0,0.83,11.16,17.48,9.285,36.27,989.5,1.0,1,333.5
22,27,11,Black SUV,29.5,1.91,40.88,35.55,0.0,0.0,0.68,8.21,12.35,10.0,31.21,991.29,0.28,0,307.6
4,29,11,WAV,10.5,1.91,38.18,32.09,0.0,0.0,0.7,8.52,9.67,10.0,29.13,998.75,0.59,0,346.7
10,1,12,UberXL,17.0,1.91,32.05,28.02,0.0,0.0,0.81,4.1,4.1,9.857999999999999,26.89,1021.7,0.4,0,280.6
2,30,11,WAV,10.5,1.28,37.11,31.86,0.0,0.0,0.67,6.68,8.53,9.969,27.27,1011.84,0.03,0,296.9
17,3,12,UberXL,14.0,1.28,54.59,54.59,0.0,0.0,0.63,9.43,15.07,10.0,42.08,998.9,0.83,1,304.1
14,18,12,Black SUV,28.5,1.28,26.47,14.77,0.0,0.0,0.46,14.36,25.17,10.0,8.68,1009.85,0.55,1,375.9
0,29,11,UberX,10.5,1.28,39.41,33.81,0.0,0.0,0.69,8.11,12.21,9.996,30.16,996.21,0.81,0,352.8
16,28,11,UberPool,9.0,1.28,41.16,35.84,0.0,0.0,0.61,8.33,12.76,10.0,28.91,991.41,0.81,1,352.0
9,2,12,Black,18.0,1.28,38.54,36.11,0.0308,1.0,0.93,3.53,3.98,4.421,36.81,1019.41,1.0,0,271.2
19,30,11,UberX,9.5,2.3,41.53,39.66,0.0,0.0,0.55,3.41,3.46,9.975,26.57,1016.07,1.0,1,274.1
9,3,12,UberXL,15.5,2.3,48.11,48.11,0.0,0.0,0.94,2.38,2.38,2.678,46.56,999.6,1.0,0,296.3
10,28,11,Black SUV,30.5,2.3,34.4,29.99,0.0,0.0,0.78,4.89,7.74,9.899,28.39,991.05,0.48,0,344.7
15,27,11,Black,20.5,2.3,40.49,34.08,0.0003,0.15,0.89,10.42,14.77,5.011,37.5,989.46,1.0,1,335.7
3,14,12,UberPool,9.0,2.3,31.57,31.57,0.0,0.0,0.69,1.35,2.01,10.0,22.45,1035.0,1.0,0,316.3
8,30,11,WAV,9.5,2.3,30.09,30.09,0.0,0.0,0.85,2.25,2.25,9.863999999999999,26.24,1014.8,0.0,0,285.2
7,1,12,WAV,9.5,2.12,34.37,31.07,0.0,0.0,0.78,3.76,3.82,9.891,28.31,1019.63,1.0,0,286.6
3,2,12,UberPool,11.5,3.05,37.11,37.11,0.0,0.0,0.84,1.71,2.78,9.92,32.69,1023.35,0.81,0,273.2
12,1,12,WAV,11.5,3.05,32.07,27.22,0.0,0.0,0.79,4.94,4.94,9.712,26.45,1021.71,0.37,0,279.6
7,28,11,Black SUV,35.5,3.05,35.22,30.73,0.0,0.0,0.79,5.15,7.11,9.926,29.31,991.46,0.76,0,338.1
5,18,12,UberX,11.5,3.05,36.27,29.5,0.0,0.0,0.66,9.02,15.15,7.357,26.11,1000.4,1.0,0,364.1
23,13,12,UberXL,20.5,3.05,31.41,31.41,0.0,0.0,0.62,2.31,2.62,10.0,20.07,1035.0,0.99,0,328.3
2,27,11,Black,26.0,3.05,43.58,37.35,0.1299,1.0,0.94,11.98,11.98,4.7860000000000005,41.83,1003.97,,0,291.1
9,13,12,UberXL,19.5,3.3,20.23,15.44,0.0,0.0,0.66,3.34,3.34,9.706,10.79,1030.65,0.08,0,327.1
17,14,12,UberPool,10.0,3.3,44.89,43.2,0.0,0.0,0.54,3.73,3.73,9.962,29.03,1030.83,0.16,1,289.1
23,28,11,Black,25.0,3.3,39.35,33.0,0.0,0.0,0.69,9.63,14.39,10.0,29.86,995.3,1.0,0,355.0
3,13,12,UberX,10.5,3.3,23.26,18.26,0.0,0.0,0.44,3.78,3.78,10.0,4.39,1027.17,0.0,0,328.5
21,27,11,Black SUV,32.5,3.3,42.23,36.87,0.0,0.0,0.7,8.92,10.36,9.961,33.05,991.47,0.77,0,308.9
13,28,11,WAV,10.5,3.3,35.98,31.03,0.0,0.0,0.7,5.92,5.92,9.843,27.26,991.62,0.44,0,348.0
14,30,11,UberX,7.0,0.54,37.28,34.6,0.0,0.0,0.7,3.6,4.19,10.0,28.36,1017.45,0.02,1,272.9
17,29,11,UberPool,5.5,0.54,43.91,38.03,0.0,0.0,0.5,11.24,22.48,9.972999999999999,26.27,1006.58,0.31,1,314.0
22,27,11,UberXL,8.5,0.54,40.88,35.55,0.0,0.0,0.68,8.21,12.35,10.0,31.21,991.29,0.28,0,307.6
21,2,12,Black SUV,27.5,0.54,52.1,52.1,0.002,0.46,0.95,4.31,4.34,3.8939999999999997,50.67,1003.15,1.0,0,282.7
20,27,11,WAV,7.0,0.54,43.02,37.56,0.0,0.0,0.69,9.55,11.74,10.0,33.71,991.0,0.82,0,311.4
22,14,12,Black,15.0,0.54,41.94,40.08,0.0,0.0,0.71,3.45,3.97,9.544,33.19,1028.89,0.72,0,291.4
13,16,12,Black,15.0,1.16,42.11,37.54,0.0,0.0,0.7,7.26,8.97,9.779,32.91,1022.24,0.91,0,321.1
15,18,12,UberX,7.0,1.16,27.41,16.07,0.0,0.0,0.46,14.11,24.43,10.0,9.37,1010.13,0.43,1,376.9
11,16,12,Black SUV,27.5,1.16,40.13,35.97,0.0,0.0,0.74,5.91,7.75,10.0,32.51,1022.73,1.0,0,315.7
21,29,11,UberPool,7.0,1.16,41.97,36.09,0.0,0.0,0.55,10.0,15.17,9.783999999999999,26.82,1008.97,0.31,0,305.7
3,29,11,UberXL,10.5,1.16,37.44,30.88,0.0,0.0,0.7,9.14,9.14,10.0,28.61,998.36,0.44,0,347.7
22,16,12,WAV,7.0,1.16,42.38,37.47,0.0016,0.47,0.77,8.02,9.4,7.742000000000001,35.83,1013.45,0.96,0,322.8
1,2,12,WAV,11.5,3.53,35.52,35.52,0.0,0.0,0.82,1.85,2.37,9.846,30.46,1023.52,0.12,0,274.6
8,13,12,UberPool,11.0,3.53,18.97,13.84,0.0,0.0,0.65,3.44,3.44,9.67,9.15,1030.07,0.02,0,326.5
1,29,11,Black,26.0,3.53,38.42,32.45,0.0,0.0,0.72,8.41,11.54,9.915,30.3,996.92,0.77,0,349.9
17,26,11,UberXL,18.5,3.53,45.83,43.88,0.001,0.12,0.88,4.22,5.17,8.104,42.51,1012.59,1.0,1,294.0
2,16,12,Black SUV,34.5,3.53,40.87,37.73,0.0,0.0,0.7,4.68,5.77,9.827,32.0,1024.46,0.14,0,296.6
7,3,12,UberX,11.5,3.53,47.27,47.27,0.0,0.0,0.95,1.44,1.44,3.188,45.86,1000.81,1.0,0,292.7
2,10,12,Black,29.5,4.57,29.05,24.17,0.0,0.0,0.57,4.46,5.75,10.0,15.74,1020.93,0.0,0,307.3
9,26,11,Black SUV,28.5,2.17,41.6,41.6,0.0,0.0,0.91,2.28,2.28,2.266,39.21,1014.74,1.0,0,300.7
2,18,12,WAV,9.5,2.3,37.06,31.82,0.0,0.0,0.69,6.65,11.71,9.88,27.91,1001.12,0.68,0,
17,28,11,WAV,18.0,7.46,40.77,35.14,0.0,0.0,0.63,8.76,14.9,10.0,29.17,991.33,1.0,1,352.4
21,29,11,Black,20.5,2.3,41.97,36.09,0.0,0.0,0.55,10.0,15.17,9.783999999999999,26.82,1008.97,0.31,0,305.7
23,1,12,Black SUV,30.5,2.3,37.05,37.05,0.0,0.0,0.74,2.34,2.87,9.785,29.65,1023.57,0.31,0,271.5
22,16,12,UberPool,10.0,4.57,42.38,37.47,0.0016,0.47,0.77,8.02,9.4,7.742000000000001,35.83,1013.45,0.96,0,322.8
2,29,11,UberPool,8.5,2.32,37.92,31.91,0.0,0.0,0.71,8.28,12.43,9.981,29.42,997.37,0.75,0,
14,2,12,WAV,8.5,1.41,43.51,39.58,0.0832,1.0,0.96,6.6,8.47,2.6439999999999997,42.47,1015.25,1.0,1,276.0
11,13,12,UberXL,15.0,2.3,20.42,15.44,0.0,0.0,0.64,3.48,3.48,9.917,10.29,1032.12,0.37,0,328.9
23,26,11,Black,18.5,2.17,44.34,39.93,0.0274,1.0,0.91,7.86,7.86,5.1770000000000005,41.99,1007.32,1.0,0,297.3
17,29,11,Black SUV,48.5,7.46,43.91,38.03,0.0,0.0,0.5,11.24,22.48,9.972999999999999,26.27,1006.58,0.31,1,314.0
1,1,12,UberPool,9.0,2.17,37.75,35.66,0.0,0.0,0.66,3.13,3.59,9.738,27.49,1017.81,1.0,0,289.9
2,27,11,Black,17.5,1.41,43.58,37.35,0.1299,1.0,0.94,11.98,11.98,4.7860000000000005,41.83,1003.97,1.0,0,291.1
21,15,12,UberXL,19.5,4.57,49.65,47.56,0.0,0.0,0.63,5.44,5.44,9.597999999999999,37.69,1021.34,0.25,0,302.2
9,29,11,UberXL,13.5,2.17,37.79,30.62,0.0,0.0,0.67,10.63,11.4,10.0,27.63,1001.97,0.53,0,341.9
1,27,11,WAV,12.0,4.57,43.61,37.38,0.1264,1.0,0.94,12.0,12.0,5.235,41.98,1004.51,1.0,0,291.7
15,2,12,Black SUV,32.0,2.32,45.4,41.79,0.0701,1.0,0.92,6.71,8.63,3.028,43.19,1013.15,1.0,1,277.5
2,30,11,Black SUV,28.0,1.41,37.11,31.86,0.0,0.0,0.67,6.68,8.53,9.969,27.27,1011.84,0.03,0,296.9
23,27,11,UberX,8.5,2.17,40.38,35.18,0.0,0.0,0.71,7.73,11.57,10.0,31.61,991.84,0.13,0,308.4
3,18,12,UberX,9.5,2.32,37.26,32.04,0.0,0.0,0.69,6.67,11.38,9.842,28.1,1001.11,0.95,0,365.1
20,14,12,Black SUV,37.5,4.57,45.35,43.63,0.0,0.0,0.57,3.84,4.05,9.854,30.89,1029.37,0.34,0,289.1
20,28,11,UberX,18.0,7.46,41.91,36.71,0.0,0.0,0.6,8.42,13.0,10.0,29.05,992.85,1.0,0,355.0
17,30,11,UberX,12.0,4.57,41.46,39.41,0.0,0.0,0.57,3.57,4.27,9.927999999999999,27.5,1016.11,0.86,1,271.7
19,28,11,UberXL,29.5,7.46,41.47,35.66,0.0,0.0,0.63,9.54,14.86,10.0,29.72,991.85,1.0,0,354.2
19,15,12,UberPool,8.0,1.41,53.1,53.1,0.0,0.0,0.65,3.13,4.03,9.509,41.47,1020.67,0.1,0,301.7
10,13,12,WAV,8.5,2.17,20.38,20.38,0.0,0.0,0.66,2.94,3.22,9.831,10.87,1031.51,0.03,0,327.3
13,16,12,WAV,9.5,2.32,42.11,37.54,0.0,0.0,0.7,7.26,8.97,9.779,32.91,1022.24,0.91,0,321.1
2,29,11,UberXL,13.5,1.41,37.92,31.91,0.0,0.0,0.71,8.28,12.43,9.981,29.42,997.37,0.75,0,348.9
10,15,12,UberPool,8.5,2.3,46.59,45.5,0.0,0.0,0.88,3.33,5.34,9.627,43.25,1021.21,0.89,0,295.4
5,15,12,Black,20.5,2.32,45.18,42.3,0.0,0.0,0.93,5.38,8.31,8.432,43.18,1022.76,1.0,0,298.0
21,28,11,Black,41.0,7.46,41.35,35.62,0.0,0.0,0.6,9.29,11.6,10.0,28.39,993.87,1.0,0,355.2
16,28,11,UberXL,15.5,2.32,41.16,35.84,0.0,0.0,0.61,8.33,12.76,10.0,28.91,991.41,0.81,1,352.0
19,27,11,UberPool,13.0,7.46,42.95,37.54,0.0,0.0,0.72,9.42,13.8,10.0,34.56,990.25,0.81,0,313.6
3,29,11,UberX,8.5,1.41,37.44,30.88,0.0,0.0,0.7,9.14,9.14,10.0,28.61,998.36,0.44,0,347.7
21,13,12,UberX,9.5,2.3,32.6,32.6,0.0,0.0,0.58,1.87,3.49,10.0,19.3,1034.39,0.71,0,328.9
8,3,12,WAV,7.5,0.61,45.69,45.69,0.0,0.0,0.95,1.05,1.05,0.7170000000000001,44.36,1000.79,1.0,0,294.4
20,28,11,UberPool,7.0,0.61,41.91,36.71,0.0,0.0,0.6,8.42,13.0,10.0,29.05,992.85,1.0,0,355.0
8,2,12,UberXL,10.5,0.61,38.95,36.97,0.0094,0.66,0.88,3.18,4.16,6.572,35.8,1020.0,1.0,0,270.1
23,27,11,Black SUV,26.0,0.61,40.38,35.18,0.0,0.0,0.71,7.73,11.57,10.0,31.61,991.84,0.13,0,308.4
18,2,12,Black,16.0,0.61,48.23,46.21,0.0341,1.0,0.92,4.88,7.48,1.588,46.13,1006.41,1.0,1,282.8
0,16,12,UberX,7.5,0.61,43.96,40.8,0.0,0.0,0.68,5.48,8.73,10.0,33.96,1023.51,0.23,0,298.8
22,2,12,UberPool,8.0,2.72,49.5,49.5,0.0002,0.03,0.92,2.85,4.37,6.105,47.28,1002.91,1.0,0,284.9
3,29,11,WAV,9.5,2.72,37.44,30.88,0.0,0.0,0.7,9.14,9.14,10.0,28.61,998.36,0.44,0,347.7
20,28,11,Black SUV,29.5,2.72,41.91,36.71,0.0,0.0,0.6,8.42,13.0,10.0,29.05,992.85,1.0,0,355.0
1,28,11,UberX,9.5,2.72,38.33,32.93,0.0,0.0,0.75,7.33,7.33,10.0,31.1,992.28,0.03,0,315.7
2,27,11,Black,20.5,2.72,43.58,37.35,0.1299,1.0,0.94,11.98,11.98,4.7860000000000005,41.83,1003.97,1.0,0,291.1
16,30,11,UberXL,15.5,2.72,40.13,38.0,0.0,0.0,0.62,3.46,4.47,9.92,27.99,1016.84,0.12,2,269.9
4,16,12,UberPool,9.0,4.48,40.7,37.51,0.0,0.0,0.69,4.72,5.9,10.0,31.36,1024.5,0.0,0,296.0
22,1,12,UberXL,22.5,4.48,37.93,37.93,0.0,0.0,0.71,2.29,2.92,9.724,29.32,1023.38,0.43,0,271.2
23,30,11,Black SUV,37.0,4.48,38.62,35.98,0.0,0.0,0.66,3.75,3.75,10.0,28.26,1017.33,1.0,0,285.6
7,14,12,WAV,13.5,4.48,29.22,29.22,0.0,0.0,0.74,1.03,2.33,9.706,22.12,1035.42,1.0,0,298.1
5,4,12,UberX,13.5,4.48,41.47,36.74,0.0,0.0,0.64,7.3,9.0,9.807,30.16,1003.91,0.74,0,337.1
8,30,11,Black,29.5,4.48,30.09,30.09,0.0,0.0,0.85,2.25,2.25,9.863999999999999,26.24,1014.8,0.0,0,285.2
23,2,12,UberX,7.5,1.5,48.83,48.83,0.0,0.0,0.96,2.83,2.98,7.79,47.81,1002.81,1.0,0,287.3
